cluster	status	loglr	df	p	p.adjust	genes
chr10:clu_22873_+	Success	1.75172611469156	4	0.47735361960945	0.775870950298335	NA
chr10:clu_22874_+	Not enough valid samples	NA	NA	NA	NA	NA
chr10:clu_22875_+	Success	0.461824176807568	5	0.96848603184675	1	AC069544.1,HSPA14
chr10:clu_22876_+	Success	0.112847179973585	1	0.634734938893422	0.872397938899681	HSPA14
chr10:clu_22877_+	Success	0.263274881824486	1	0.468061033348917	0.769867692617263	HSPA14
chr10:clu_22878_+	Success	0.393052505706237	2	0.674993305655471	0.892039493944489	SUV39H2
chr10:clu_22879_+	Not enough valid samples	NA	NA	NA	NA	OLAH
chr10:clu_22880_+	Success	7.81855029001963	4	0.00354685919919989	0.0766627427699045	RPP38
chr10:clu_22881_+	Success	1.94907761610853	2	0.142405363439756	0.466942959843746	RPP38
chr10:clu_22882_+	<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	NA	NA
chr10:clu_22883_+	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	NA
chr10:clu_22884_+	Success	2.71005386753586	4	0.246841839966729	0.591356523545278	PTER
chr10:clu_22885_+	Success	2.32980687136887	2	0.0973145394986003	0.395515302776002	PTER
chr10:clu_22886_+	<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	NA	VIM
chr10:clu_22887_+	Success	0.152094834149466	1	0.581267718686865	0.842244168737564	VIM
chr10:clu_22888_+	Success	-0.040884175337851	2	1	1	VIM
chr10:clu_22889_+	Success	1.10954391166888	1	0.136313576960475	0.458035636097953	VIM
chr10:clu_22890_+	<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	NA	VIM
chr10:clu_22891_+	Success	0.00272133120961371	1	0.941189895595967	1	VIM,VIM-AS1
chr10:clu_22892_+	<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	NA	NA
chr10:clu_22893_+	<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	NA	NA
chr10:clu_22894_+	Success	2.43693475068358	6	0.560089281970041	0.828968315176928	STAM
chr10:clu_22895_+	Success	0.863976922922802	2	0.42148254124883	0.736026602493817	STAM
chr10:clu_22896_+	Success	0.40565583334137	2	0.666539528635797	0.887743111609002	STAM
chr10:clu_22897_+	Success	1.38599684950714	2	0.250074388968431	0.594362114783709	STAM
chr10:clu_22898_+	Success	0.690913078356232	1	0.239790331214189	0.58489795633133	STAM
chr10:clu_22899_+	Success	3.92034236632571	2	0.0198343029843658	0.189995648327697	MRC1
chr10:clu_22900_+	Success	5.46446667330747	5	0.0528073751983898	0.300850583158087	MRC1
chr10:clu_22901_+	Success	1.23819088238088	1	0.115567840124313	0.425077566920917	MRC1
chr10:clu_22902_+	Success	0.691959460930605	1	0.23943473870237	0.584720556070636	MRC1
chr10:clu_22903_+	Success	0.011808049761612	1	0.877865756808363	0.983883375792295	CACNB2
chr10:clu_22904_+	Success	6.06565984523252	3	0.00694658913327483	0.111373989456649	CACNB2
chr10:clu_22905_+	Success	2.71618127281351	1	0.0197669197103465	0.189899569316144	CACNB2
chr10:clu_22906_+	Success	4.6297727538747	3	0.0260318974830047	0.217894736596709	CACNB2
chr10:clu_22907_+	Success	2.17078759778451	2	0.114087726276196	0.423184334457714	ARL5B
chr10:clu_22908_+	Success	1.39870375735592	1	0.0944168585812117	0.390353020200166	MALRD1
chr10:clu_22909_+	Success	1.39751237614274	2	0.247211168069918	0.591705149216656	MALRD1
chr10:clu_22910_+	Success	1.71022534891017	5	0.635457134800844	0.872829601233087	MALRD1
chr10:clu_22911_+	Success	0.00454528781529007	1	0.924041189611989	1	MALRD1
chr10:clu_22912_+	Success	0.295142665153435	1	0.442308804467926	0.751047121605721	PLXDC2
chr10:clu_22913_+	Success	0.0088699304947113	1	0.894042273443124	0.990222042703219	PLXDC2
chr10:clu_22914_+	Success	1.70045903263963	2	0.182599685596238	0.521839264812709	PLXDC2
chr10:clu_22915_+	Success	0.18085927500033	1	0.547553342577631	0.821153781527139	PLXDC2
chr10:clu_22916_+	Success	0.190809973192245	2	0.826289590406549	0.961377385875005	MLLT10
chr10:clu_22917_+	Success	4.73110632441239	7	0.22115135414554	0.565587388907292	MLLT10
chr10:clu_22918_+	Success	0.327171982597747	2	0.720959739834789	0.914019448515907	MLLT10
chr10:clu_22919_+	Success	1.67753530836308	2	0.186833896968304	0.52749513844833	MLLT10
chr10:clu_22920_+	Success	0.865238354393114	2	0.420951205099637	0.735666075285356	MLLT10
chr10:clu_22921_+	Success	3.18942291527128	2	0.0411956374540264	0.269021572282749	MLLT10
chr10:clu_22922_+	Success	2.45035238809578	7	0.672079358838279	0.890408002425646	MLLT10
chr10:clu_22923_+	Success	1.34214405582611	2	0.261284858268209	0.604759187277469	MLLT10
chr10:clu_22924_+	Success	0.786329988237412	2	0.455513471176564	0.761001261736908	MLLT10
chr10:clu_22925_+	Success	1.51174460258289	2	0.220524913830846	0.564885983358958	MLLT10
chr10:clu_22926_+	Success	3.9560693809126	5	0.161144770757924	0.493223181229728	MLLT10
chr10:clu_22927_+	Success	0.435509412691317	3	0.832415393754756	0.964304260685806	COMMD3,COMMD3-BMI1
chr10:clu_22928_+	Success	3.84723288286114	3	0.0527667935435085	0.300837932087879	COMMD3,COMMD3-BMI1
chr10:clu_22929_+	Success	5.53915824895375	7	0.135239187932721	0.45627033412522	COMMD3,COMMD3-BMI1,BMI1
chr10:clu_22930_+	Success	1.09343439875033	3	0.534539437764207	0.813264679563811	MSRB2
chr10:clu_22931_+	Success	4.34641009895245	2	0.0129532300276543	0.153303864151961	MSRB2
chr10:clu_22932_+	Success	4.0761337216781	1	0.0043007353747276	0.0859698363774225	KIAA1217
chr10:clu_22933_+	Success	1.03741397098599	1	0.149746825723622	0.476867515950638	KIAA1217
chr10:clu_22934_+	Success	4.45194810741395	2	0.0116558380139086	0.145580134912142	KIAA1217
chr10:clu_22935_+	Success	2.57859804726922	2	0.0758803100953396	0.354362797175798	KIAA1217
chr10:clu_22936_+	Success	1.45519750515359	4	0.572930823186556	0.836986284224588	KIAA1217
chr10:clu_22937_+	Success	2.3726314369444	1	0.0293790646874842	0.231088495125604	KIAA1217
chr10:clu_22938_+	Success	4.31793342525998	4	0.0708742108581545	0.342967032933332	KIAA1217
chr10:clu_22939_+	Success	0.164894721398866	2	0.847982973850008	0.971767462336893	AL512598.2,THNSL1
chr10:clu_22940_+	Not enough valid samples	NA	NA	NA	NA	MYO3A
chr10:clu_22941_+	Not enough valid samples	NA	NA	NA	NA	MYO3A
chr10:clu_22942_+	Success	0.92239146542579	2	0.397567135254853	0.718682642481125	APBB1IP
chr10:clu_22943_+	Success	0.777960160628481	2	0.459342040285044	0.76378436528758	APBB1IP
chr10:clu_22944_+	Success	1.12978898274588	1	0.13279024506031	0.452808971883837	PDSS1
chr10:clu_22945_+	Success	0.137369425683403	1	0.600170479927532	0.853537853731726	PDSS1
chr10:clu_22946_+	Success	0.709140822551035	1	0.233686443013668	0.578269882078839	MASTL
chr10:clu_22947_+	Success	1.93633792639002	2	0.14423116898841	0.468815236866407	MASTL
chr10:clu_22948_+	Success	0.221212568919327	1	0.505954261226221	0.794675443206109	MASTL
chr10:clu_22949_+	Success	0.452534073260722	3	0.824204579493375	0.960982838798011	MASTL
chr10:clu_22950_+	Success	13.4742484803428	10	0.00265364530108532	0.0645154819892746	RAB18
chr10:clu_22951_+	Success	15.9402636155282	9	0.000208821899854173	0.0133753727701937	WAC
chr10:clu_22952_+	Success	8.15091654655407	9	0.0608398631078625	0.320788224950607	WAC
chr10:clu_22953_+	Success	7.04347494746617	6	0.0286798234555109	0.227880949701687	WAC
chr10:clu_22954_+	Success	3.7930882254177	2	0.0225259291769916	0.203697531804254	WAC
chr10:clu_22955_+	Success	0.00299188162307473	1	0.938341306809365	1	WAC
chr10:clu_22956_+	Success	1.1515772575658	4	0.680194783017972	0.894632300542463	WAC
chr10:clu_22957_+	Success	1.28091100038546	2	0.277784123704877	0.620793446016151	SVIL-AS1
chr10:clu_22958_+	Success	7.43059259219808	16	0.534828124164051	0.813396110391693	SVIL-AS1
chr10:clu_22959_+	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	NA
chr10:clu_22960_+	Success	6.47352380075245	5	0.0238800748191073	0.209925435067717	MAP3K8
chr10:clu_22961_+	Success	3.9109488210529	4	0.0983245383972446	0.396714528688726	MAP3K8
chr10:clu_22962_+	Success	0.658207380429303	2	0.517778683252484	0.801797755814971	MAP3K8
chr10:clu_22963_+	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	NA
chr10:clu_22964_+	Success	12.292975518918	19	0.174627153623456	0.511322031469749	ZEB1
chr10:clu_22965_+	Success	-1.31840883096447	7	1	1	ZEB1
chr10:clu_22966_+	Success	1.18012599711506	1	0.124462082596537	0.440324222916433	ZEB1
chr10:clu_22967_+	Success	2.5822947721357	1	0.0230519042856846	0.205793844034654	ZEB1
chr10:clu_22968_+	Not enough valid samples	NA	NA	NA	NA	NA
chr10:clu_22969_+	Success	0.425098091478503	2	0.653705659030187	0.881369571394407	CCDC7
chr10:clu_22970_+	Success	6.52694786083521	7	0.0708060695214611	0.342852785689138	CCDC7
chr10:clu_22971_+	Success	4.35626954864711	11	0.648406961317363	0.87894800090786	CCDC7
chr10:clu_22972_+	Success	0.80610884876296	5	0.899767926985923	0.992902506170968	CCDC7
chr10:clu_22973_+	Success	20.1165608133888	17	0.00119969402756609	0.0413505355855408	CCDC7
chr10:clu_22974_+	Success	7.29141609230646	7	0.0417345933866586	0.270804337259124	CCDC7
chr10:clu_22975_+	Success	3.00828758353055	7	0.537815289608872	0.81545390477507	CCDC7
chr10:clu_22976_+	Success	0.0260107512912668	1	0.819582316243567	0.959573626442292	CCDC7
chr10:clu_22977_+	Not enough valid samples	NA	NA	NA	NA	NA
chr10:clu_22978_+	Success	2.93467644851285	1	0.0154067141797518	0.168969077592463	CCDC7
chr10:clu_22979_+	Success	2.22597686521158	5	0.486337486478804	0.782281528581045	CCDC7
chr10:clu_22980_+	Success	0.824470698051243	2	0.438467012499386	0.748075091092913	CCDC7
chr10:clu_22981_+	Success	0.381339988914533	2	0.682945656191408	0.896136630687354	CCDC7
chr10:clu_22982_+	Success	1.53744263405486	3	0.380222832671422	0.705509804442342	CCDC7
chr10:clu_22983_+	<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	NA	NA
chr10:clu_22984_+	<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	NA	NA
chr10:clu_22985_+	Success	95.5382195611674	28	3.30382687027979e-26	6.35904076857103e-22	CREM
chr10:clu_22986_+	Success	6.5275189118438	3	0.00451908215759691	0.0879593927758988	CREM
chr10:clu_22987_+	Not enough valid samples	NA	NA	NA	NA	CCNY
chr10:clu_22988_+	Success	6.71016208274523	8	0.0981827001150947	0.396611257955826	CCNY
chr10:clu_22989_+	Success	20.0904483097092	26	0.037446382509943	0.259308957495998	NA
chr10:clu_22990_+	Success	3.90235755261187	2	0.0201942462832474	0.192175783285818	CCNY
chr10:clu_22991_+	Success	0.000593146977848846	1	0.972524199124345	1	NA
chr10:clu_22992_+	Success	3.29764002716729	5	0.252520930823723	0.596623901801952	ZNF33A
chr10:clu_22993_+	Success	1.59001737897825	1	0.0745431441291692	0.351159731471619	ZNF33A
chr10:clu_22994_+	Success	12.5405699679832	13	0.0225234791160941	0.203697531804254	ZNF33A
chr10:clu_22995_+	Success	2.09137277393711	5	0.523416423092695	0.805878117403077	ZNF37A,PLD5P1
chr10:clu_22996_+	Success	1.60041807923471	2	0.201812126895233	0.544560015709696	ZNF37A,PLD5P1
chr10:clu_22997_+	Success	5.42217157454797	12	0.542303581710997	0.818217231231846	ZNF37A,PLD5P1
chr10:clu_22998_+	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	PLD5P1,CCNYL4
chr10:clu_22999_+	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	PLD5P1,CCNYL4
chr10:clu_23000_+	Success	1.91719269157352	2	0.147019111334809	0.472830924991875	HSD17B7P2
chr10:clu_23001_+	Success	0.0320721819748542	1	0.8000616042785	0.950682142458951	HSD17B7P2
chr10:clu_23002_+	Success	0.0536744582938127	1	0.743182781407938	0.924364095335498	HSD17B7P2
chr10:clu_23003_+	Success	3.1966249172844	1	0.0114555114142754	0.144185835254793	HSD17B7P2
chr10:clu_23004_+	Success	0.290829308791217	5	0.988827601284628	1	AL133216.2
chr10:clu_23005_+	Success	0.030904830698546	2	0.969567841779597	1	AL133216.2
chr10:clu_23006_+	Success	1.77512912002794	1	0.0595361837699167	0.31714182496222	AL133216.2
chr10:clu_23007_+	Success	2.62438164352585	3	0.154461829063084	0.483712395077176	AL133216.2
chr10:clu_23008_+	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	AL133216.2
chr10:clu_23009_+	Success	1.14094827937726	2	0.319515887784053	0.657811749932994	AL133216.2
chr10:clu_23010_+	Success	2.72806048061295	1	0.0194998894284866	0.188548550548631	AL133216.2
chr10:clu_23011_+	<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	NA	NA
chr10:clu_23012_+	<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	NA	NA
chr10:clu_23013_+	Not enough valid samples	NA	NA	NA	NA	NA
chr10:clu_23014_+	Success	1.18758964175845	1	0.123277444419327	0.438103753493894	BMS1
chr10:clu_23015_+	Success	2.18075667212997	2	0.112956027617641	0.421504680413058	BMS1
chr10:clu_23016_+	Success	0.487012971691001	5	0.964633435686718	1	BMS1
chr10:clu_23017_+	Success	0.254950554429911	1	0.475181668432557	0.774466201960198	BMS1
chr10:clu_23018_+	Success	30.9263484001276	19	1.96366805983999e-06	0.000484560268997054	CSGALNACT2
chr10:clu_23019_+	Success	1.21699153256645	3	0.487340037132535	0.782983997889708	ZNF487
chr10:clu_23020_+	Success	1.51348374958752	2	0.220141721897647	0.564693515322845	ZNF487
chr10:clu_23021_+	<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	NA	RASSF4
chr10:clu_23022_+	Success	5.80137219044741	3	0.00887560636109694	0.12616930091227	RASSF4
chr10:clu_23023_+	Success	12.4046302754796	15	0.0525644053787905	0.3004318144095	RASSF4
chr10:clu_23024_+	Success	0.0330005453563444	1	0.797250740879911	0.949826127915267	RASSF4
chr10:clu_23025_+	Success	0.321455117474216	3	0.886542550262713	0.987563696732478	RASSF4
chr10:clu_23026_+	Success	10.2511979031879	6	0.00225292171949702	0.0589174751209251	RASSF4,ZNF22
chr10:clu_23027_+	Success	3.41737516766625	2	0.0327984123847897	0.244345374218669	ALOX5
chr10:clu_23028_+	<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	NA	ALOX5
chr10:clu_23029_+	Success	1.75188023181363	1	0.0612296489896202	0.322017371074062	ALOX5
chr10:clu_23030_+	Success	2.10766043010426	2	0.121521943192077	0.435558436459673	ALOX5
chr10:clu_23031_+	Success	0.233733604857662	2	0.791572658921703	0.947194232381104	ALOX5
chr10:clu_23032_+	Success	1.72858854693459	2	0.177534815269872	0.51521307838878	AGAP10P
chr10:clu_23033_+	Success	0.198122494580502	2	0.820269368431356	0.95972687558825	AGAP10P
chr10:clu_23034_+	Success	0.583878506750978	2	0.557731002755338	0.827045787684729	AGAP10P
chr10:clu_23035_+	Success	0.405222828174374	1	0.367988525064389	0.696651828088603	WASHC2C
chr10:clu_23036_+	Success	3.95624733948421	2	0.0191347860837645	0.187047635930552	WASHC2C
chr10:clu_23037_+	Success	4.1409722565586	6	0.218166472987777	0.562098813845423	WASHC2C
chr10:clu_23038_+	Success	0.199134471255547	1	0.527984603748306	0.809042565133789	WASHC2C
chr10:clu_23039_+	Success	6.28981459211718	5	0.0276532521967081	0.223521739809401	WASHC2C
chr10:clu_23040_+	Success	3.04652615326268	2	0.0475237281218391	0.286996421342456	WASHC2C
chr10:clu_23041_+	Success	-0.0608291275384545	2	1	1	WASHC2C
chr10:clu_23042_+	Success	5.46378146720963	6	0.0906411533591393	0.38392575030374	WASHC2C
chr10:clu_23043_+	Success	4.8838733452576	10	0.461100649227489	0.764990281084868	WASHC2C
chr10:clu_23044_+	Success	0.835524113870633	2	0.4336471413804	0.745034665153909	TIMM23
chr10:clu_23045_+	Success	1.55008296912092	2	0.212230364529461	0.555444796107192	TIMM23
chr10:clu_23046_+	Success	1.66258332011103	5	0.649990940604158	0.880017922725612	TIMM23
chr10:clu_23047_+	Success	4.06820379227429	2	0.0171080906100792	0.176893888808756	AGAP7P
chr10:clu_23048_+	Success	0.0241970304270467	1	0.825881667431421	0.961339209022419	AGAP7P
chr10:clu_23049_+	Success	0.779119623073257	2	0.458809759079692	0.763426914881035	AGAP14P
chr10:clu_23050_+	Success	0.506059682423256	2	0.602866389903069	0.854837705407999	AGAP14P
chr10:clu_23051_+	Not enough valid samples	NA	NA	NA	NA	SYT15
chr10:clu_23052_+	Not enough valid samples	NA	NA	NA	NA	SYT15
chr10:clu_23053_+	Not enough valid samples	NA	NA	NA	NA	NA
chr10:clu_23054_+	Success	9.70765921119164	20	0.494995759800072	0.787829412605195	BMS1P1
chr10:clu_23055_+	Success	4.20027270159426	4	0.0779598261162699	0.35859284339178	AGAP13P
chr10:clu_23056_+	Success	2.48299134498268	2	0.0834930950144288	0.370156246986115	AGAP13P
chr10:clu_23057_+	Success	1.60896404758375	1	0.0728357667154675	0.34722140429869	NA
chr10:clu_23058_+	Success	2.24095457126896	6	0.611753713178331	0.859486447009042	PTPN20
chr10:clu_23059_+	Success	8.08354950227931	10	0.0949478714232962	0.391706062259938	PTPN20
chr10:clu_23060_+	Success	1.2356701292756	3	0.480492813207663	0.778133535043284	SHLD2P3
chr10:clu_23061_+	Success	3.11416256100074	5	0.284631646404274	0.627398948026371	MAPK8
chr10:clu_23062_+	Success	4.22649525262386e-05	1	0.992664341020611	1	MAPK8
chr10:clu_23063_+	Success	0.349137347908481	1	0.40336402939956	0.723414443026401	MAPK8
chr10:clu_23064_+	Success	0.0285338724389703	1	0.811191995311557	0.95529660379347	MAPK8
chr10:clu_23065_+	Success	1.08240260466044	1	0.141202514864557	0.465407719988209	MAPK8
chr10:clu_23066_+	Success	1.81734228522396	3	0.303709490819161	0.643262550155907	WDFY4
chr10:clu_23067_+	Success	0.26713245879435	1	0.464819297942774	0.767949307910175	WDFY4
chr10:clu_23068_+	Not enough valid samples	NA	NA	NA	NA	WDFY4
chr10:clu_23069_+	Not enough valid samples	NA	NA	NA	NA	WDFY4
chr10:clu_23070_+	Success	0.0768030509117352	1	0.695112785613953	0.902255511867615	WDFY4
chr10:clu_23071_+	Success	3.86180402899117	5	0.172140384766886	0.507742250524962	TIMM23B,TIMM23B-AGAP6
chr10:clu_23072_+	Success	0.774823794854456	4	0.817812122905452	0.958600547357555	TIMM23B,TIMM23B-AGAP6
chr10:clu_23073_+	Success	17.0588131564255	15	0.00327819371980673	0.0733686437464884	TIMM23B,TIMM23B-AGAP6,AGAP6
chr10:clu_23074_+	Not enough valid samples	NA	NA	NA	NA	AGAP6,TIMM23B-AGAP6
chr10:clu_23075_+	Success	0.000229758133059477	1	0.982897592654396	1	TIMM23B-AGAP6,AGAP6
